tx_id,investor_id,transaction_date,date_id,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
TX026530,INV001811,2025-02-22,2025-02-22,118633,SIP,12366,Punjab,Amritsar,B30,18-25,Male,7.8,UPI,Pending
TX026531,INV004502,2025-02-22,2025-02-22,125497,Lumpsum,576838,Rajasthan,Udaipur,B30,36-45,Male,59.0,UPI,Verified
TX026532,INV003036,2025-02-22,2025-02-22,119095,SIP,9305,Telangana,Hyderabad,T30,26-35,Male,18.2,Cheque,Verified
TX026533,INV000288,2025-02-22,2025-02-22,125497,SIP,583,Telangana,Hyderabad,T30,26-35,Male,10.1,UPI,Pending
TX026534,INV002817,2025-02-22,2025-02-22,120505,SIP,8542,Gujarat,Ahmedabad,T30,26-35,Male,15.8,Cheque,Verified
TX026535,INV000526,2025-02-22,2025-02-22,100025,Lumpsum,519307,Tamil Nadu,Coimbatore,B30,26-35,Female,16.5,Cheque,Verified
TX026536,INV001608,2025-02-22,2025-02-22,118635,Redemption,337862,Delhi,Gurugram,T30,26-35,Male,13.1,Net Banking,Verified
TX026537,INV000816,2025-02-22,2025-02-22,120505,Redemption,294353,Uttar Pradesh,Lucknow,T30,36-45,Male,26.0,Cheque,Verified
TX026538,INV001351,2025-02-22,2025-02-22,100025,SIP,3458,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,Net Banking,Verified
TX026539,INV002343,2025-02-22,2025-02-22,120844,SIP,46835,Punjab,Amritsar,B30,26-35,Male,22.1,Net Banking,Verified
TX026540,INV000207,2025-02-22,2025-02-22,118632,SIP,3008,Madhya Pradesh,Indore,T30,26-35,Female,18.0,UPI,Verified
TX026541,INV001978,2025-02-22,2025-02-22,119094,SIP,2406,Telangana,Hyderabad,T30,36-45,Male,15.5,Mandate,Verified
TX026542,INV003815,2025-02-22,2025-02-22,118633,Lumpsum,57210,Gujarat,Surat,T30,36-45,Male,38.7,Cheque,Verified
TX026543,INV003033,2025-02-22,2025-02-22,120842,Lumpsum,211339,Gujarat,Ahmedabad,T30,36-45,Male,17.3,Net Banking,Verified
TX026544,INV002846,2025-02-22,2025-02-22,149324,SIP,5222,Punjab,Amritsar,B30,36-45,Male,57.1,Net Banking,Verified
TX026545,INV003747,2025-02-22,2025-02-22,119093,Redemption,363934,Madhya Pradesh,Indore,T30,26-35,Female,21.7,UPI,Verified
TX026546,INV004595,2025-02-22,2025-02-22,120842,Lumpsum,276473,Rajasthan,Udaipur,B30,36-45,Male,24.0,Mandate,Verified
TX026547,INV002796,2025-02-22,2025-02-22,148568,SIP,55799,Telangana,Hyderabad,T30,36-45,Male,48.8,Net Banking,Verified
TX026548,INV004951,2025-02-22,2025-02-22,148568,SIP,1187,Karnataka,Mysore,B30,26-35,Female,7.5,Cheque,Verified
TX026549,INV000596,2025-02-22,2025-02-22,119093,SIP,20604,Madhya Pradesh,Indore,T30,56+,Male,21.3,Cheque,Verified
TX026550,INV002088,2025-02-22,2025-02-22,118636,SIP,5526,Rajasthan,Jaipur,T30,46-55,Female,43.7,UPI,Verified
TX026551,INV002784,2025-02-22,2025-02-22,120842,Redemption,119312,Karnataka,Mysore,B30,26-35,Male,17.7,Net Banking,Pending
TX026552,INV001746,2025-02-22,2025-02-22,120507,Redemption,165181,Rajasthan,Udaipur,B30,26-35,Male,11.2,Cheque,Verified
TX026553,INV001176,2025-02-22,2025-02-22,118635,SIP,4322,Delhi,Noida,T30,18-25,Male,6.5,Cheque,Verified
TX026554,INV000455,2025-02-22,2025-02-22,125497,SIP,1621,Punjab,Chandigarh,T30,18-25,Male,3.2,Cheque,Verified
TX026555,INV003806,2025-02-22,2025-02-22,102887,SIP,1694,Karnataka,Bangalore,T30,26-35,Male,14.7,Cheque,Verified
TX026556,INV002040,2025-02-22,2025-02-22,100033,Redemption,417312,Karnataka,Mysore,B30,36-45,Female,49.1,Mandate,Verified
TX026557,INV000516,2025-02-22,2025-02-22,101208,SIP,1004,Uttar Pradesh,Lucknow,T30,36-45,Male,27.3,Cheque,Verified
TX026558,INV000987,2025-02-22,2025-02-22,118634,Lumpsum,66096,Punjab,Amritsar,B30,26-35,Male,18.7,Cheque,Verified
TX026559,INV004182,2025-02-22,2025-02-22,120505,SIP,5273,Delhi,New Delhi,T30,26-35,Male,10.8,Cheque,Verified
TX026560,INV000301,2025-02-22,2025-02-22,102886,SIP,59918,Gujarat,Ahmedabad,T30,56+,Male,14.8,UPI,Verified
TX026561,INV004504,2025-02-22,2025-02-22,101208,SIP,4102,Telangana,Hyderabad,T30,46-55,Male,46.3,Net Banking,Verified
TX026562,INV000891,2025-02-22,2025-02-22,119095,SIP,564,Gujarat,Surat,T30,26-35,Male,20.9,UPI,Verified
TX026563,INV003100,2025-02-22,2025-02-22,119598,Lumpsum,74599,Telangana,Hyderabad,T30,26-35,Male,16.5,UPI,Verified
TX026564,INV001765,2025-02-22,2025-02-22,118633,SIP,422,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,Mandate,Verified
TX026565,INV002603,2025-02-22,2025-02-22,119120,SIP,23608,Haryana,Gurugram,T30,36-45,Male,28.4,Cheque,Verified
TX026566,INV004737,2025-02-22,2025-02-22,125497,SIP,2216,Madhya Pradesh,Indore,T30,46-55,Male,98.4,Net Banking,Verified
TX026567,INV001591,2025-02-22,2025-02-22,118634,Lumpsum,71295,Rajasthan,Jaipur,T30,56+,Male,28.1,Cheque,Verified
TX026568,INV003043,2025-02-22,2025-02-22,119551,SIP,1033,Karnataka,Bangalore,T30,26-35,Male,21.2,Cheque,Verified
TX026569,INV000511,2025-02-22,2025-02-22,118634,SIP,529,Punjab,Chandigarh,T30,46-55,Male,88.7,Cheque,Verified
TX026570,INV003581,2025-02-22,2025-02-22,119598,SIP,21724,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Cheque,Verified
TX026571,INV000949,2025-02-22,2025-02-22,118632,Redemption,235145,Tamil Nadu,Coimbatore,B30,26-35,Male,11.2,Net Banking,Verified
TX026572,INV000038,2025-02-22,2025-02-22,118635,Lumpsum,46523,West Bengal,Kolkata,T30,56+,Female,22.4,Cheque,Verified
TX026573,INV001516,2025-02-22,2025-02-22,102887,Redemption,136665,Tamil Nadu,Coimbatore,B30,26-35,Male,22.0,Net Banking,Verified
TX026574,INV003639,2025-02-22,2025-02-22,101208,Lumpsum,238518,Telangana,Hyderabad,T30,36-45,Female,22.9,UPI,Pending
TX026575,INV003073,2025-02-22,2025-02-22,119093,Lumpsum,327891,Punjab,Amritsar,B30,26-35,Male,11.9,Cheque,Verified
TX026576,INV002711,2025-02-22,2025-02-22,118636,SIP,29017,Haryana,Gurugram,T30,26-35,Male,12.4,Cheque,Verified
TX026577,INV004635,2025-02-22,2025-02-22,118636,SIP,469,Punjab,Chandigarh,T30,18-25,Male,4.4,Cheque,Verified
TX026578,INV000366,2025-02-22,2025-02-22,101207,Lumpsum,371302,Telangana,Hyderabad,T30,36-45,Male,55.4,Net Banking,Verified
TX026579,INV002582,2025-02-22,2025-02-22,102887,SIP,1970,Telangana,Hyderabad,T30,26-35,Female,11.1,UPI,Verified
TX026580,INV001841,2025-02-22,2025-02-22,119120,SIP,6795,Madhya Pradesh,Bhopal,B30,36-45,Male,41.3,Cheque,Verified
TX026581,INV003338,2025-02-22,2025-02-22,148567,SIP,12861,Haryana,Faridabad,B30,46-55,Male,69.2,Mandate,Verified
TX026582,INV000706,2025-02-22,2025-02-22,148569,SIP,8177,Telangana,Hyderabad,T30,26-35,Female,7.3,Mandate,Verified
TX026583,INV000702,2025-02-22,2025-02-22,148568,SIP,10284,Tamil Nadu,Coimbatore,B30,46-55,Female,94.1,Net Banking,Verified
TX026584,INV001909,2025-02-22,2025-02-22,118632,SIP,541,Telangana,Hyderabad,T30,36-45,Male,34.2,Net Banking,Verified
TX026585,INV004920,2025-02-23,2025-02-23,119552,SIP,5804,Rajasthan,Jaipur,T30,56+,Male,16.3,UPI,Verified
TX026586,INV002727,2025-02-23,2025-02-23,102886,Redemption,55312,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Net Banking,Verified
TX026587,INV003437,2025-02-23,2025-02-23,102885,SIP,854,Punjab,Amritsar,B30,46-55,Female,51.0,Cheque,Verified
TX026588,INV003562,2025-02-23,2025-02-23,101206,SIP,29496,West Bengal,Kolkata,T30,26-35,Female,11.8,UPI,Verified
TX026589,INV004284,2025-02-23,2025-02-23,120843,SIP,23457,Rajasthan,Udaipur,B30,36-45,Male,40.7,Cheque,Verified
TX026590,INV004970,2025-02-23,2025-02-23,102887,SIP,804,Maharashtra,Nashik,B30,36-45,Female,27.6,Net Banking,Verified
TX026591,INV004896,2025-02-23,2025-02-23,102887,SIP,41615,Uttar Pradesh,Agra,B30,18-25,Female,3.5,UPI,Verified
TX026592,INV001851,2025-02-23,2025-02-23,120842,Redemption,138117,Gujarat,Ahmedabad,T30,26-35,Male,16.2,Cheque,Verified
TX026593,INV001485,2025-02-23,2025-02-23,118632,SIP,14582,Rajasthan,Jaipur,T30,56+,Female,24.4,Mandate,Verified
TX026594,INV004938,2025-02-23,2025-02-23,149323,SIP,2285,Karnataka,Bangalore,T30,18-25,Male,6.3,UPI,Verified
TX026595,INV004160,2025-02-23,2025-02-23,119598,SIP,5369,Uttar Pradesh,Kanpur,B30,18-25,Male,3.9,UPI,Verified
TX026596,INV001557,2025-02-23,2025-02-23,120506,Lumpsum,22011,Haryana,Gurugram,T30,26-35,Female,10.5,UPI,Verified
TX026597,INV003288,2025-02-23,2025-02-23,118633,Lumpsum,319941,Punjab,Chandigarh,T30,56+,Male,57.9,Net Banking,Verified
TX026598,INV003980,2025-02-23,2025-02-23,148568,SIP,13197,West Bengal,Kolkata,T30,26-35,Male,7.1,Net Banking,Pending
TX026599,INV004770,2025-02-23,2025-02-23,119598,SIP,52814,Gujarat,Surat,T30,18-25,Female,5.2,Mandate,Verified
TX026600,INV002179,2025-02-23,2025-02-23,149322,SIP,579,Haryana,Gurugram,T30,26-35,Female,12.0,Cheque,Verified
TX026601,INV004608,2025-02-23,2025-02-23,101206,SIP,21775,Karnataka,Bangalore,T30,26-35,Female,23.3,Mandate,Verified
TX026602,INV001287,2025-02-23,2025-02-23,119599,SIP,2692,Telangana,Hyderabad,T30,36-45,Female,19.1,Cheque,Verified
TX026603,INV004819,2025-02-23,2025-02-23,125498,SIP,2789,Telangana,Hyderabad,T30,26-35,Female,14.8,Mandate,Verified
TX026604,INV002149,2025-02-23,2025-02-23,120503,SIP,451,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,Net Banking,Verified
TX026605,INV003119,2025-02-23,2025-02-23,120506,SIP,57764,Karnataka,Bangalore,T30,18-25,Female,4.6,Cheque,Verified
TX026606,INV000459,2025-02-23,2025-02-23,119092,Lumpsum,297535,West Bengal,Kolkata,T30,26-35,Female,21.5,Cheque,Pending
TX026607,INV001649,2025-02-23,2025-02-23,125497,SIP,2693,Telangana,Hyderabad,T30,36-45,Male,51.5,Mandate,Verified
TX026608,INV002043,2025-02-23,2025-02-23,100033,SIP,1994,Uttar Pradesh,Lucknow,T30,18-25,Male,6.7,Mandate,Verified
TX026609,INV004152,2025-02-23,2025-02-23,119094,SIP,55588,Rajasthan,Udaipur,B30,56+,Male,44.0,UPI,Verified
TX026610,INV000829,2025-02-23,2025-02-23,120504,Redemption,410412,West Bengal,Kolkata,T30,26-35,Female,23.1,Mandate,Verified
TX026611,INV004366,2025-02-23,2025-02-23,101208,SIP,2099,Delhi,New Delhi,T30,46-55,Female,81.1,Mandate,Verified
TX026612,INV002689,2025-02-23,2025-02-23,101207,SIP,1089,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,Mandate,Verified
TX026613,INV003744,2025-02-23,2025-02-23,149324,SIP,7041,Karnataka,Mysore,B30,18-25,Female,4.1,Mandate,Pending
TX026614,INV004756,2025-02-23,2025-02-23,101207,Lumpsum,435710,Gujarat,Surat,T30,46-55,Male,41.1,Mandate,Verified
TX026615,INV002773,2025-02-23,2025-02-23,101207,SIP,26415,Karnataka,Mysore,B30,36-45,Female,28.0,UPI,Verified
TX026616,INV001718,2025-02-23,2025-02-23,120507,Lumpsum,42371,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Cheque,Verified
TX026617,INV001648,2025-02-23,2025-02-23,120506,SIP,568,Telangana,Hyderabad,T30,46-55,Female,96.8,Cheque,Verified
TX026618,INV001537,2025-02-23,2025-02-23,118634,SIP,2027,Madhya Pradesh,Indore,T30,46-55,Male,74.7,Mandate,Verified
TX026619,INV000065,2025-02-23,2025-02-23,119598,Redemption,225321,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified
TX026620,INV001640,2025-02-23,2025-02-23,148567,Lumpsum,188983,Rajasthan,Jaipur,T30,36-45,Female,52.6,Cheque,Verified
TX026621,INV001705,2025-02-23,2025-02-23,125498,Redemption,259990,Haryana,Faridabad,B30,46-55,Male,84.3,UPI,Verified
TX026622,INV001520,2025-02-23,2025-02-23,119094,SIP,7441,Maharashtra,Nashik,B30,36-45,Female,29.7,Mandate,Verified
TX026623,INV000371,2025-02-23,2025-02-23,149324,SIP,24445,Uttar Pradesh,Agra,B30,26-35,Male,14.6,UPI,Verified
TX026624,INV002903,2025-02-23,2025-02-23,148567,SIP,8683,Madhya Pradesh,Indore,T30,36-45,Male,45.0,Cheque,Verified
TX026625,INV004771,2025-02-23,2025-02-23,125498,Lumpsum,145696,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Net Banking,Verified
TX026626,INV004363,2025-02-23,2025-02-23,119092,Lumpsum,126659,Delhi,Noida,T30,26-35,Male,20.5,UPI,Verified
TX026627,INV002149,2025-02-23,2025-02-23,149323,Lumpsum,15560,Tamil Nadu,Coimbatore,B30,26-35,Male,21.8,Net Banking,Verified
TX026628,INV003732,2025-02-23,2025-02-23,118636,SIP,2446,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified
TX026629,INV000133,2025-02-23,2025-02-23,120841,SIP,26645,Karnataka,Bangalore,T30,26-35,Female,11.5,Cheque,Verified
TX026630,INV003034,2025-02-23,2025-02-23,120505,SIP,57925,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Mandate,Verified
TX026631,INV001372,2025-02-23,2025-02-23,100025,SIP,27750,Haryana,Faridabad,B30,56+,Male,46.7,Net Banking,Verified
TX026632,INV003150,2025-02-23,2025-02-23,119598,Lumpsum,442408,Gujarat,Ahmedabad,T30,26-35,Female,13.6,UPI,Verified
TX026633,INV003630,2025-02-23,2025-02-23,149322,Lumpsum,131057,Karnataka,Bangalore,T30,18-25,Female,4.9,Net Banking,Verified
TX026634,INV003232,2025-02-23,2025-02-23,120504,Lumpsum,355770,Maharashtra,Pune,T30,36-45,Female,30.9,UPI,Pending
TX026635,INV000357,2025-02-23,2025-02-23,101206,SIP,28809,Rajasthan,Udaipur,B30,26-35,Male,24.5,Mandate,Verified
TX026636,INV001021,2025-02-23,2025-02-23,120503,SIP,2780,Maharashtra,Mumbai,T30,56+,Male,50.5,Net Banking,Verified
TX026637,INV001219,2025-02-23,2025-02-23,120504,SIP,13227,West Bengal,Kolkata,T30,26-35,Male,18.4,Mandate,Verified
TX026638,INV000652,2025-02-23,2025-02-23,149322,SIP,5478,Delhi,Gurugram,T30,26-35,Male,8.0,UPI,Verified
TX026639,INV000413,2025-02-23,2025-02-23,119094,SIP,8159,Haryana,Gurugram,T30,36-45,Female,49.8,Cheque,Verified
TX026640,INV003391,2025-02-23,2025-02-23,148568,SIP,2967,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified
TX026641,INV001674,2025-02-23,2025-02-23,148568,SIP,1064,Delhi,Noida,T30,26-35,Male,12.0,Mandate,Verified
TX026642,INV004787,2025-02-23,2025-02-23,119551,SIP,401,Haryana,Faridabad,B30,26-35,Male,8.2,Cheque,Verified
TX026643,INV001556,2025-02-23,2025-02-23,119092,Redemption,139793,Maharashtra,Nashik,B30,18-25,Male,3.3,Mandate,Verified
TX026644,INV004854,2025-02-23,2025-02-23,119094,SIP,3539,Rajasthan,Udaipur,B30,18-25,Female,3.5,Net Banking,Pending
TX026645,INV000380,2025-02-23,2025-02-23,120842,SIP,1016,Haryana,Gurugram,T30,56+,Male,24.2,Mandate,Verified
TX026646,INV002604,2025-02-23,2025-02-23,120844,SIP,13456,Maharashtra,Mumbai,T30,36-45,Female,25.5,UPI,Verified
TX026647,INV004883,2025-02-24,2025-02-24,118634,SIP,3575,West Bengal,Kolkata,T30,26-35,Male,9.7,Net Banking,Verified
TX026648,INV002164,2025-02-24,2025-02-24,101207,SIP,22213,Punjab,Amritsar,B30,56+,Male,37.0,Net Banking,Verified
TX026649,INV002558,2025-02-24,2025-02-24,125497,SIP,9865,Haryana,Faridabad,B30,26-35,Female,9.1,Net Banking,Verified
TX026650,INV002387,2025-02-24,2025-02-24,120507,Lumpsum,327405,Telangana,Hyderabad,T30,26-35,Male,13.1,Mandate,Verified
TX026651,INV001579,2025-02-24,2025-02-24,119599,SIP,2364,Karnataka,Bangalore,T30,46-55,Male,71.1,UPI,Verified
TX026652,INV004619,2025-02-24,2025-02-24,119552,Lumpsum,356734,Gujarat,Ahmedabad,T30,46-55,Male,47.9,Cheque,Verified
TX026653,INV002345,2025-02-24,2025-02-24,119599,SIP,8900,Uttar Pradesh,Agra,B30,36-45,Male,38.3,Net Banking,Verified
TX026654,INV002101,2025-02-24,2025-02-24,120842,Redemption,194115,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,UPI,Verified
TX026655,INV002190,2025-02-24,2025-02-24,125497,Lumpsum,106426,Uttar Pradesh,Kanpur,B30,36-45,Female,58.7,Mandate,Verified
TX026656,INV000583,2025-02-24,2025-02-24,100025,SIP,4580,Punjab,Amritsar,B30,26-35,Male,8.7,Net Banking,Pending
TX026657,INV003378,2025-02-24,2025-02-24,119094,Redemption,31192,Gujarat,Ahmedabad,T30,26-35,Male,12.5,UPI,Verified
TX026658,INV003762,2025-02-24,2025-02-24,100033,Redemption,389298,Telangana,Hyderabad,T30,36-45,Male,39.4,UPI,Verified
TX026659,INV003722,2025-02-24,2025-02-24,118634,Lumpsum,333702,Maharashtra,Nashik,B30,36-45,Female,50.8,Net Banking,Verified
TX026660,INV004969,2025-02-24,2025-02-24,148569,SIP,589,Karnataka,Bangalore,T30,36-45,Male,40.2,Mandate,Verified
TX026661,INV001417,2025-02-24,2025-02-24,119120,Lumpsum,129130,West Bengal,Kolkata,T30,36-45,Female,12.3,Net Banking,Verified
TX026662,INV000415,2025-02-24,2025-02-24,118633,Lumpsum,28732,Maharashtra,Pune,T30,36-45,Female,20.3,UPI,Verified
TX026663,INV001846,2025-02-24,2025-02-24,120503,Redemption,402375,Uttar Pradesh,Kanpur,B30,56+,Male,72.3,Cheque,Verified
TX026664,INV003690,2025-02-24,2025-02-24,119551,SIP,29694,Delhi,Gurugram,T30,36-45,Female,53.2,UPI,Verified
TX026665,INV000248,2025-02-24,2025-02-24,119095,Lumpsum,65760,Madhya Pradesh,Indore,T30,36-45,Female,28.6,Net Banking,Pending
TX026666,INV004121,2025-02-24,2025-02-24,100033,Redemption,263124,West Bengal,Kolkata,T30,26-35,Female,22.3,Mandate,Verified
TX026667,INV000191,2025-02-24,2025-02-24,102887,Lumpsum,13632,Karnataka,Bangalore,T30,26-35,Male,23.1,Net Banking,Verified
TX026668,INV000723,2025-02-24,2025-02-24,119598,SIP,24862,Madhya Pradesh,Indore,T30,46-55,Female,31.4,Net Banking,Verified
TX026669,INV002698,2025-02-24,2025-02-24,118634,Lumpsum,356577,Maharashtra,Pune,T30,26-35,Male,20.9,Mandate,Verified
TX026670,INV002008,2025-02-24,2025-02-24,149324,SIP,2325,Haryana,Gurugram,T30,46-55,Male,83.3,UPI,Verified
TX026671,INV003698,2025-02-24,2025-02-24,100033,SIP,1068,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Cheque,Verified
TX026672,INV000912,2025-02-24,2025-02-24,101206,Lumpsum,92803,Haryana,Faridabad,B30,36-45,Male,26.7,UPI,Pending
TX026673,INV001970,2025-02-24,2025-02-24,148567,Redemption,190027,Gujarat,Surat,T30,36-45,Male,55.1,Cheque,Verified
TX026674,INV002022,2025-02-24,2025-02-24,149323,SIP,978,Tamil Nadu,Coimbatore,B30,26-35,Male,6.8,Mandate,Pending
TX026675,INV000148,2025-02-24,2025-02-24,102887,SIP,5719,Telangana,Hyderabad,T30,18-25,Female,3.5,Cheque,Verified
TX026676,INV004288,2025-02-24,2025-02-24,101208,SIP,4897,Punjab,Amritsar,B30,18-25,Female,6.1,Mandate,Verified
TX026677,INV000236,2025-02-24,2025-02-24,149324,SIP,823,Karnataka,Bangalore,T30,36-45,Male,26.2,Net Banking,Verified
TX026678,INV001244,2025-02-24,2025-02-24,118635,SIP,28257,Uttar Pradesh,Agra,B30,26-35,Male,20.0,Net Banking,Verified
TX026679,INV001885,2025-02-24,2025-02-24,119598,SIP,2380,Karnataka,Bangalore,T30,26-35,Male,18.8,UPI,Verified
TX026680,INV001594,2025-02-24,2025-02-24,120844,Lumpsum,80915,Madhya Pradesh,Bhopal,B30,26-35,Male,13.9,UPI,Verified
TX026681,INV003002,2025-02-24,2025-02-24,119092,Lumpsum,523620,Maharashtra,Pune,T30,26-35,Male,17.0,Mandate,Verified
TX026682,INV000199,2025-02-24,2025-02-24,148567,SIP,469,Telangana,Hyderabad,T30,36-45,Female,15.7,Cheque,Verified
TX026683,INV000366,2025-02-24,2025-02-24,118635,SIP,5848,Telangana,Hyderabad,T30,36-45,Male,55.4,Net Banking,Verified
TX026684,INV002177,2025-02-24,2025-02-24,119120,SIP,1082,Haryana,Gurugram,T30,26-35,Male,13.2,UPI,Verified
TX026685,INV003905,2025-02-24,2025-02-24,120504,SIP,4494,Maharashtra,Mumbai,T30,26-35,Male,24.3,Cheque,Verified
TX026686,INV004381,2025-02-24,2025-02-24,149324,SIP,20639,West Bengal,Kolkata,T30,46-55,Female,27.2,Cheque,Verified
TX026687,INV004593,2025-02-24,2025-02-24,118636,Lumpsum,521572,Punjab,Amritsar,B30,26-35,Male,13.7,Cheque,Pending
TX026688,INV003920,2025-02-24,2025-02-24,120843,Lumpsum,148756,Punjab,Chandigarh,T30,26-35,Male,20.3,Mandate,Verified
TX026689,INV002986,2025-02-24,2025-02-24,120841,Lumpsum,88360,Punjab,Amritsar,B30,26-35,Male,11.9,Net Banking,Verified
TX026690,INV004581,2025-02-24,2025-02-24,100025,SIP,2236,Gujarat,Surat,T30,26-35,Male,14.7,UPI,Verified
TX026691,INV001533,2025-02-24,2025-02-24,149323,Lumpsum,575509,Telangana,Hyderabad,T30,26-35,Male,21.4,Net Banking,Verified
TX026692,INV004344,2025-02-24,2025-02-24,119598,Redemption,524110,Haryana,Faridabad,B30,26-35,Male,13.5,Mandate,Verified
TX026693,INV002466,2025-02-24,2025-02-24,118634,Redemption,263913,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Cheque,Verified
TX026694,INV002725,2025-02-24,2025-02-24,119093,Lumpsum,109747,Rajasthan,Udaipur,B30,46-55,Female,49.2,UPI,Verified
TX026695,INV000343,2025-02-24,2025-02-24,100033,SIP,1804,Punjab,Chandigarh,T30,36-45,Male,28.5,Net Banking,Verified
TX026696,INV004311,2025-02-24,2025-02-24,119095,Redemption,367721,Uttar Pradesh,Agra,B30,26-35,Female,17.0,Cheque,Verified
TX026697,INV004274,2025-02-24,2025-02-24,101206,SIP,22870,Rajasthan,Udaipur,B30,26-35,Male,20.4,Cheque,Verified
TX026698,INV004837,2025-02-24,2025-02-24,125498,SIP,56881,Punjab,Amritsar,B30,18-25,Male,5.7,Mandate,Verified
TX026699,INV004291,2025-02-24,2025-02-24,125498,Lumpsum,467947,Telangana,Hyderabad,T30,56+,Female,30.4,UPI,Verified
TX026700,INV004749,2025-02-24,2025-02-24,100025,Lumpsum,470269,Karnataka,Bangalore,T30,56+,Male,45.5,Cheque,Verified
TX026701,INV002937,2025-02-24,2025-02-24,119094,Lumpsum,228600,Rajasthan,Jaipur,T30,56+,Male,64.5,Cheque,Verified
TX026702,INV000634,2025-02-24,2025-02-24,148569,SIP,11596,Karnataka,Bangalore,T30,26-35,Female,22.7,Net Banking,Verified
TX026703,INV004640,2025-02-24,2025-02-24,120507,Redemption,269234,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,Verified
TX026704,INV003738,2025-02-24,2025-02-24,119551,SIP,2711,Delhi,Noida,T30,26-35,Male,19.0,Cheque,Verified
TX026705,INV003693,2025-02-24,2025-02-24,102886,SIP,8697,Madhya Pradesh,Bhopal,B30,36-45,Male,25.2,Net Banking,Pending
TX026706,INV002892,2025-02-24,2025-02-24,100016,Redemption,78119,West Bengal,Kolkata,T30,18-25,Male,4.4,Net Banking,Pending
TX026707,INV003213,2025-02-24,2025-02-24,120842,SIP,8468,Uttar Pradesh,Lucknow,T30,26-35,Male,21.3,Cheque,Verified
TX026708,INV003004,2025-02-24,2025-02-24,119092,SIP,6292,Tamil Nadu,Chennai,T30,46-55,Female,34.6,UPI,Verified
TX026709,INV001916,2025-02-24,2025-02-24,120844,SIP,514,Haryana,Gurugram,T30,26-35,Male,11.0,Net Banking,Verified
TX026710,INV000007,2025-02-24,2025-02-24,118632,SIP,2856,Uttar Pradesh,Kanpur,B30,26-35,Male,21.9,UPI,Verified
TX026711,INV002927,2025-02-24,2025-02-24,119092,SIP,16290,Punjab,Amritsar,B30,56+,Male,29.1,Net Banking,Verified
TX026712,INV000877,2025-02-24,2025-02-24,119599,Redemption,438883,Telangana,Hyderabad,T30,36-45,Female,15.8,Net Banking,Verified
TX026713,INV000918,2025-02-25,2025-02-25,119092,SIP,459,Delhi,Gurugram,T30,26-35,Male,23.2,Net Banking,Verified
TX026714,INV004127,2025-02-25,2025-02-25,120505,SIP,14706,Madhya Pradesh,Indore,T30,36-45,Female,27.3,Net Banking,Verified
TX026715,INV000080,2025-02-25,2025-02-25,120844,SIP,2812,Telangana,Hyderabad,T30,26-35,Male,12.4,UPI,Verified
TX026716,INV000442,2025-02-25,2025-02-25,118634,SIP,2512,Delhi,Noida,T30,26-35,Male,16.2,UPI,Verified
TX026717,INV000904,2025-02-25,2025-02-25,118636,Redemption,216385,West Bengal,Kolkata,T30,36-45,Male,55.0,Mandate,Verified
TX026718,INV004090,2025-02-25,2025-02-25,149324,SIP,7760,Tamil Nadu,Coimbatore,B30,36-45,Female,28.6,UPI,Verified
TX026719,INV000180,2025-02-25,2025-02-25,125497,SIP,523,Tamil Nadu,Coimbatore,B30,46-55,Female,24.7,UPI,Verified
TX026720,INV001410,2025-02-25,2025-02-25,119095,Lumpsum,214523,Maharashtra,Mumbai,T30,46-55,Male,26.5,UPI,Verified
TX026721,INV004032,2025-02-25,2025-02-25,102885,SIP,409,West Bengal,Kolkata,T30,46-55,Male,55.5,Mandate,Verified
TX026722,INV003391,2025-02-25,2025-02-25,120842,Redemption,437914,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified
